长外套,long_coat
诱人的微笑,seductive_smile
白金色头发,platinum_blonde_hair
胸毛,chest_hair
马,horse
斜倒斜躺姿势,reclining
双关语,pun
赛车女郎,race_queen
绷紧的衬衫,taut_shirt
挥拳,punching
背面骑乘位,reverse_cowgirl_position
生日,birthday
粉色裤袜,pink_legwear
贝壳,shell
肮脏的,dirty
熊耳朵,bear_ears
穿着衣服的男性和裸女,clothed_male_nude_female
赛博人类,cyborg
胶衣,latex
破碎的,broken
羊角,sheep_horns
头碰头,heads_together
狩衣,kariginu
喊叫,shouting
绿色主题,green_theme
摇尾巴,tail_wagging
拉开衬衫,shirt_pull
珠子手链,bead_bracelet
格子呢衬衫,plaid_shirt
八分音符,beamed_eighth_notes
直接,straight-on
运动服,track_suit
抱枕,pillow_hug
细带款比基尼,multi-strapped_bikini
动物化,animalization
白色腰带,white_belt
大呆毛,huge_ahoge
选哪个好呢,take_your_pick
男用泳裤,male_swimwear
不安的,nervous
变态,pervert
茶杯托,saucer
白色领结,white_bowtie
坐在椅子上,on_chair
皱眉,light_frown
珠子项链,bead_necklace
挫伤,bruise
带着尖角的发型,pointy_hair
泡泡袜,loose_socks
拉丝的精液,cum_string
棕色短裤,brown_shorts
手捧花束,holding_bouquet
绿领带,green_necktie
向一侧倾斜身体,leaning_to_the_side
蓝色毛衣,blue_sweater
咖啡,coffee
渔网长筒袜,fishnet_thighhighs
扑克牌,playing_card
角色特征有关联,trait_connection
黑色披肩,black_capelet
小丑帽,jester_cap
头发往后捋,hair_slicked_back
往后梳的头发,hair_slicked_back
背头发型,hair_slicked_back
无神的双眼,blank_eyes
夏季制服,summer_uniform
黑色领子,black_neckwear
丰满的,fat_mons
未完成,unfinished
花边发带,frilled_hairband
大件物体,oversized_object
拿着乐器,holding_instrument
口球,ball_gag
蓝色斗篷,blue_cape
背带,harness
抓着躯干,torso_grab
猫又,nekomata
骨架,skeleton
条纹弓,striped_bowtie
老人,old_man
种植,planted
头发往后扎,hair_pulled_back
烹饪,cooking
角上系着缎带,horn_ribbon
沙滩伞,beach_umbrella
红色披肩,red_capelet
白色连帽衫,white_hoodie
圣诞快乐,merry_christmas
膝枕,lap_pillow
暗示性的白色液体,suggestive_fluid
触手奸,tentacle_sex
表哼歌的会话气泡,spoken_musical_note
蓬蓬裙,bubble_skirt
玩偶球形关节,doll_joints
灰色毛衣,grey_sweater
在泳池边,poolside
自信的女性,assertive_female
老鼠,mouse
睡衣,nightgown
汉堡包,burger
拉下的胸罩,bra_pull
怀孕,pregnant
常盘台中学校服,tokiwadai_school_uniform
被炉,kotatsu
动物主题帽饰,animal_hat
红色外套,red_coat
水蓝色背景,aqua_background
绿色和服,green_kimono
灰色手套,grey_gloves
棕色开襟衫,brown_cardigan
没画出眼睛,no_eyes
穿在腰部的小披风,waist_cape
毛皮,fur
过膝,over-kneehighs
腿上贴着创可贴,bandaid_on_leg
鞭子,whip
鱼尾,fish_tail
打哈欠,yawning
多色款连衣裙,multicolored_dress
躯干夸张地扭曲,twisted_torso
绿色短裤,green_shorts
表情,expressions
紫色胸罩,purple_bra
骷髅发饰,skull_hair_ornament
绿色鞋类,green_footwear
兽交,bestiality
兽奸,bestiality
异种奸,bestiality
胸肌乳沟,pectoral_cleavage
遮裆布,loincloth
葡萄酒,wine
速度线,speed_lines
紫色领结,purple_bowtie
写字板,clipboard
受损的,damaged
机械式天使光环,mechanical_halo
射在屁股上,cum_on_ass
纸扇,paper_fan
牛尾,cow_tail
粉红色的领结,pink_bowtie
圆斑内裤,polka_dot_panties
格子呢围巾,plaid_scarf
拿着筷子,holding_chopsticks
柱子,pillar
肩上的武器,weapon_over_shoulder
打游戏,playing_games
白色领子,white_collar
超级英雄,superhero
黑色无袖紧身背心,black_tank_top
女性高潮,female_orgasm
河,river
不在同时间线的角色,time_paradox
架子,shelf
站立劈叉,standing_split
站立高抬腿,standing_split
纸板箱,cardboard_box
葡萄,grapes
痴女,female_pervert
街道,street
城堡,castle
二头肌,biceps
大汗淋漓,sweating_profusely
棒球棍,baseball_bat
旗帜印花,flag_print
耳红,ear_blush
湿内裤,wet_panties
辫式发髻,braided_bun
含菱形花纹的裤子,argyle_legwear
库巴大王梗,super_crown
粉色手套,pink_gloves
胸围歧视,breast_envy
单机械臂,single_mechanical_arm
足交,footjob
平涂风格,flat_color
水上领带,aqua_necktie
红色颈圈,red_collar
胶布,tape
马甲,waistcoat
警服,police_uniform
超大乳房,gigantic_breasts
灰色头饰,grey_headwear
方格图案,checkered
拿着汤勺,holding_spoon
笔记本电脑,laptop
球体,orb
潮吹,female_ejaculation
穿衣,dressing
护额,forehead_protector
枯木,bare_tree
斜纹,diagonal_stripes
长辫子,long_braid
天狗木屐,tengu-geta
连续重复的花纹,unmoving_pattern
灰色的大腿,grey_thighhighs
黑暗背景,dark_background
黑色的角,black_horns
长袜、过膝袜等外面再穿着靴子,thighhighs_under_boots
黑色眼罩,black_blindfold
不连续嘴巴,split_mouth
红色胸罩,red_bra
企鹅,penguin
半透的袖子,see-through_sleeves
粉色项圈,pink_choker
弹幕,danmaku
单边穿着长袜,single_sock
动物项圈,animal_collar
毛衣升降机,sweater_lift
红色的毛衣,red_sweater
星星眼,sparkling_eyes
大阴茎,huge_penis
服务印刷,serval_print
书堆,book_stack
竞泳死库水,competition_school_swimsuit
手放在乳房上方,breast_suppress
把手放在自己的肚子上,hand_on_own_stomach
联动,company_connection
集换卡片,trading_card
白化病,albino
交手,hand_on_own_ass
包不住的巨乳,bursting_breasts
购物袋,shopping_bag
褶皱大腿,frilled_thighhighs
挡住脸,covering_face
服饰互换,costume_switch
多只眼睛,extra_eyes
狗牌,dog_tags
打了patreon的logo,patreon_logo
多只手臂,extra_arms
团子,dango
v字领,v-neck
铁网,chain-link_fence
尾巴系着缎带,tail_ribbon
锅,pot
肉,meat
没穿袜子,no_socks
整理头饰,adjusting_headwear
黄昏,twilight
流苏耳环,tassel_earrings
单片眼镜,monocle
蓝色外套,blue_coat
子宫,uterus
鲨鱼尾巴,shark_tail
水枪,water_gun
拿着帽子,holding_hat
病娇,yandere
箭筒,quiver
衣服上有心形的开口,heart_cutout
黄色鞋类,yellow_footwear
毛皮镶边斗篷,fur-trimmed_cape
脱下的衣服,clothes_removed
双手放在自己的脸颊上,hands_on_own_cheeks
狼,wolf
焦外成像,bokeh
露出,exhibitionism
多彩皮肤,multicolored_skin
紫色的嘴唇,purple_lips
泪珠,teardrop
毛皮装饰披肩,fur-trimmed_capelet
拿着眼镜,holding_eyewear
正在摘眼镜,holding_eyewear
吸睛的腋窝,armpit_peek
收着的伞,closed_umbrella
三白眼,sanpaku
火焰,flame
内射断面图,internal_cumshot
丁字式比基尼,thong_bikini
僵尸,zombie
船,ship
武道服,dougi
紫阳花,hydrangea
褪下短裤,shorts_pull
饭团,onigiri
麦克风杆,microphone_stand
尾巴系着蝴蝶结,tail_bow
溅血,blood_splatter
军装夹克,military_jacket
女性的腰窝,dimples_of_venus
维纳斯之眼,dimples_of_venus
骑士,knight
辫子刘海,braided_bangs
肛珠,anal_beads
秋天,autumn
手持卡片,holding_card
心形图案,heart_print
心形印花,heart_print
射击,firing
呻吟,moaning
传统的领结,traditional_bowtie
扯下泳衣,swimsuit_pull
狐狸手势,fox_shadow_puppet
腿上系着带子或工具包或枪套,thigh_holster
落花,falling_petals
玫瑰花瓣,rose_petals
罗斯瓦尔豪宅女仆制服,roswaal_mansion_maid_uniform
假肢,prosthesis
腿套,leg_warmers
暖腿袜,leg_warmers
托着胸部,breast_lift
敞开的背心,open_vest
脸色苍白,turn_pale
射在舌头上,cum_on_tongue
提灯,paper_lantern
睡帽,pillow_hat
鼓起的小腹,stomach_bulge
动物鼻子,animal_nose
自行车,bicycle
花田,flower_field
牛仔帽,cowboy_hat
一家子,family
拔出鞘的,unsheathing
实心圆眼睛,solid_circle_eyes
挡住关键部位的腿,convenient_leg
父女,father_and_daughter
面条,noodles
多列四格漫画,multiple_4koma
欠损,amputee
独脚,amputee
肢体残缺,amputee
欠损少女,amputee
漂浮物,floating_object
拿着餐叉,holding_fork
十字耳环,cross_earrings
机械关节,robot_joints
列车内部,train_interior
电车内部,train_interior
体操服,gym_shirt
面罩,visor
遮阳帽舌,visor
遮阳板,visor
露出单边肩膀,single_bare_shoulder
摩天大楼,skyscraper
电吉他,electric_guitar
粉色毛衣,pink_sweater
条纹缎带,striped_ribbon
狐狸,fox
洗脑,mind_control
口叼避孕套,condom_in_mouth
大蝴蝶结,large_bow
穿着全套盔甲的,full_armor
膝盖顶到胸部,knees_to_chest
旧式死库水,old_school_swimsuit
黄色发带,yellow_hairband
心形盒子,heart-shaped_box
花瓶,vase
轻蔑的眼神,glaring
怒视,glaring
断掉的阴茎,disembodied_penis
肚脐头发,navel_hair
小鸡,chick
敞开的连帽衫,open_hoodie
骨头,bone
粉色发带,pink_hairband
彩色技巧,colored_tips
紫色连身衣,purple_leotard
单翼,single_wing
双手各握着一根阴茎,double_handjob
心形呆毛,heart_ahoge
大葱,spring_onion
波浪,waves
内层穿着连衣裤,leotard_under_clothes
皮带拉,strap_pull
人物并排,side-by-side
握着棒子,holding_wand
彩色头发,split-color_hair
护肘,elbow_pads
无袖夹克,sleeveless_jacket
长柄勺,ladle
棕色蝴蝶结,brown_bow
黄色指甲,yellow_nails
膝盖,knees
绿色的手套,green_gloves
三叉戟,trident
实心椭圆眼睛,solid_oval_eyes
格子呢蝴蝶结,plaid_bow
展望未来,looking_ahead
花边项圈,frilled_choker
啤酒杯,beer_mug
飞行甲板,flight_deck
裸体且缠着丝带,naked_ribbon
葫芦,gourd
胸部有纹身,chest_tattoo
心形巧克力,heart-shaped_chocolate
红色翅膀,red_wings
左轮手枪,revolver
相框,picture_frame
贴合程度不合逻辑的衬衫,impossible_shirt
低腰比基尼,lowleg_bikini
微微渗出的爱液,pussy_peek
红色紧身衣,red_bodysuit
眨眼睛,blinking
内衣肩带,bra_strap
金,gold
笔记本,notebook
妖狐,kitsune
垂下的长鬈发,ringlets
背上的武器,weapon_on_back
黄色巩膜,yellow_sclera
电线杆,utility_pole
绶带,aiguillette
胸前有宝石,chest_jewel
节肢动物女孩,arthropod_girl
绕颈裙,halter_dress
衬衣式连衣裙,halter_dress
露背吊带裙,halter_dress
披在两侧的两条辫子,side_braids
条纹裙,striped_skirt
微微露出内裤,panty_peek
短领带,short_necktie
锁,lock
抓着对方的头发,grabbing_another's_hair
手拉着吊带,holding_strap
竖起来的衣领,popped_collar
男装,reverse_trap
男装丽人,reverse_trap
抱着球,holding_ball
条纹围巾,striped_scarf
混浴,mixed_bathing
坏掉的眼神,crazy_eyes
口哨,whistle
齿轮,gears
软呢帽,fedora
水手服,sailor
连帽外套,hooded_coat
蓝色连帽衫,blue_hoodie
钱,money
加尔格·马可大修道院制服,garreg_mach_monastery_uniform
没画出嘴,no_mouth
毛皮镶边连衣裙,fur-trimmed_dress
抓着自己的屁股,grabbing_own_ass
反握,reverse_grip
双手放在自己的膝盖上,hands_on_own_knees
拿着易拉罐,holding_can
不与本体相连的翅膀,detached_wings
三点贴纸,maebari
细条纹图案,pinstripe_pattern
冬衣,winter_coat
无脸部女性,faceless_female
起床,waking_up
单手戴着过肘的手套,single_elbow_glove
展会女郎装束,showgirl_skirt
杖,cane
橙色比基尼,orange_bikini
看向裤裆的视角,pov_crotch
塔,tower
很瘦的身材,skinny
冰淇淋筒,ice_cream_cone
圆斑比基尼,polka_dot_bikini
棕色马甲,brown_vest
宝座,throne
瀑布,waterfall
心形乳贴,heart_pasties
西装,business_suit
戳,poking
傍晚,evening
精液射到空中,projectile_cum
白领带,white_necktie
解开纽扣的衬衫,unbuttoned_shirt
闪电,lightning
不对称的袖子,asymmetrical_sleeves
印花短裙,print_skirt
雕像,statue
宝宝,baby
腕带,wrist_ribbon
蝴蝶翅膀,butterfly_wings
深蓝色头发,dark_blue_hair
亚人,monster_boy
蹲下女牛仔位置,squatting_cowgirl_position
人群,crowd
紧身胸衣,bustier
鼻梁上贴着创可贴,bandaid_on_nose
暗精灵,dark_elf
白色灯笼裤,white_bloomers
裂痕,crack
开裆的,crotchless
机关枪,machine_gun
毛巾在头上,towel_on_head
蓝色的火焰,blue_fire
带蝴蝶结的发带,bow_hairband
子弹,bullet
耳罩,ear_covers
中等长裙子,medium_skirt
珍珠项链,pearl_necklace
抓着大腿,thigh_grab
流泪,streaming_tears
船,boat
怀表,pocket_watch
医用口罩,surgical_mask
裸着裆部但没画小穴,no_pussy
长摆风衣,trench_coat
撕裂的衣服,torn_dress
熊,bear
白色的脖子,white_neckerchief
螃蟹,crab
信,letter
红色发束,red_scrunchie
黄色短裤,yellow_shorts
手上的血,blood_on_hands
假小子,tomboy
男上体位,boy_on_top
带状腿部的腿衣,ribbon-trimmed_legwear
蓝色紧身衣,blue_bodysuit
掰开肛门,spread_anus
粉红色领带,pink_necktie
互挽手臂,locked_arms
红色灯笼裤,red_buruma
腿被束缚,bound_legs
动物胡须,whiskers
络腮胡,whiskers
人体彩绘,bodypaint
张开双手,open_hands
剥下裙子胸口的部分,dress_pull
雪人,snowman
厕所,toilet
坐便器,toilet
竖条纹衬衫,vertical-striped_shirt
肩上有动物,animal_on_shoulder
绘画,drawing
陵樱学园制服,ryouou_school_uniform
热的,hot
胸部开口出猫头剪影的服装,cat_cutout
垂直条纹的大腿,vertical-striped_thighhighs
景观,landscape
裆胯以下裸着,no_legwear
融合,fusion
合体,fusion
载具的特写,vehicle_focus
傲娇,tsundere
厨房,kitchen
黄色主题,yellow_theme
在想象的,imagining
绿色的裤子,green_pants
败北,defeat
胸罩可以通过衣服可见,bra_visible_through_clothes
菱形背景,argyle_background
瓷砖墙,tile_wall
披着毛巾的脖子,towel_around_neck
足球服,soccer_uniform
储物柜,locker
胯部,crotch
牛奶,milk
鞋类,toeless_footwear
橙色领结,orange_bowtie
绳结,flower_knot
手摸着对方的脸颊,hand_on_another's_cheek
正要被强奸,imminent_rape
邪恶的露齿笑,evil_grin
褶皱枕头,frilled_pillow
脱下夹克,jacket_removed
脱下的夹克,jacket_removed
剥开衣服,assisted_exposure
新月销,crescent_pin
酒瓶,wine_bottle
老虎,tiger
格子裙,checkered_skirt
花边衣领,frilled_collar
猫系内衣,cat_lingerie
长舌头,long_tongue
海盗帽,pirate_hat
路标,road_sign
巨乳萝莉,oppai_loli
烟斗,kiseru
鸟尾巴,bird_tail
黄色手套,yellow_gloves
活力,energy
死,death
胖子,fat_man
撕裂的裙子,torn_skirt
海星,starfish
图书馆,library
处男杀手毛衣,virgin_killer_sweater
要被强奸的flag,you_gonna_get_raped
黄色头饰,yellow_headwear
印花蝴蝶结,print_bow
手指并拢,fingers_together
乌鸦,crow
蝙蝠印花,bat_print
哑光,muted_color
没有外壳,unsheathed
手托着对方的下巴,hand_on_another's_chin
袖子往上拉起,sleeves_pushed_up
黄色内裤,yellow_panties
猫系发饰,cat_hair_ornament
橙色连衣裙,orange_dress
从三点剥开的比基尼,bikini_aside
露出部分后背的衣服,back_cutout
泳装晒痕,bikini_tan
教师,teacher
摘花,defloration
外星人,alien
绿色领结,green_bowtie
肛尾,anal_tail
游戏机,game_console
含心形的背景,heart_background
桃色背景,heart_background
灵魂之石,soul_gem
把嘴画在侧脸,sideways_mouth
泡泡,soap_bubbles
在书桌上,on_desk
服装,costume
团扇,uchiwa
黑皮,very_dark_skin
单格漫画,1koma
网点图背景,halftone_background
腿部纹身,leg_tattoo
任天堂switch,nintendo_switch
机械翼,mechanical_wings
摘下的面具,mask_removed
双层样式的服饰画法,two-sided_fabric
破损的裤子,torn_pants
害羞的,shy
扬起的眉毛,raised_eyebrow
往地上插的剑,planted_sword
运动裤,track_pants
手提箱,suitcase
吹泡泡,bubble_blowing
木条,stick
木棍样式的东西,stick
专辑封面,album_cover
学校,school
五彩斑斓的,colorful
罗马音,romaji_text
紫色领带,purple_necktie
员工制服,employee_uniform
令咒,command_spell
蜜柑,mandarin_orange
音符发饰,musical_note_hair_ornament
左右乳房动态不一,unaligned_breasts
表脸红害羞的会话气泡,spoken_blush
拍照,taking_picture
自拍,taking_picture
三叶草,clover
粉色皮肤,pink_skin
龙翼,dragon_wings
淌成一滩的精液,cum_pool
扶手椅,armchair
救生圈,lifebuoy
渐变的眼睛,gradient_eyes
浇注,pouring
倾倒,pouring
条纹连裤袜,striped_pantyhose
在眼边比剪刀手,v_over_eye
向上指,pointing_up
蓝色翅膀,blue_wings
纸巾盒,tissue_box
手持盾牌,holding_shield
课堂椅,school_chair
胡萝卜发饰,carrot_hair_ornament
克隆,clone
马克杯,coffee_mug
拿着纸,holding_paper
冬季制服,winter_uniform
山地地平线,mountainous_horizon
男性自慰,male_masturbation
蓝色的蝴蝶,blue_butterfly
心形项链,heart_necklace
夫妻,husband_and_wife
短衬衫,cropped_shirt
红色眼影,red_eyeshadow
恶魔,demon
动力装甲,power_armor
压在玻璃上,against_glass
条形码,barcode
翘起脚,feet_up
蛛网,silk
虫茧,silk
烟囱,smokestack
蛇娘,lamia
丁字式连身衣,thong_leotard
多色款裙子,multicolored_skirt
游泳,swimming
湖,lake
武器上的血,blood_on_weapon
嘴角流血,blood_from_mouth
钝结束,blunt_ends
皮夹克,leather_jacket
通过透光的织物看到人体轮廓,see-through_silhouette
从背后可看到的胸部,backboob
皮草靴,fur-trimmed_boots
蓝色袖子,blue_sleeves
当世袖,sode
手持糖果,holding_candy
食物重点,food_focus
趴在地上并翘起脚,the_pose
鱼眼镜头,fisheye
血月,red_moon
黑色皮肤,black_skin
罐子,jar
大耳朵,floppy_ears
下垂的耳朵,floppy_ears
飞机耳发型,floppy_ears
长刘海,long_bangs
白色女式背心,white_camisole
柔韧性好的,flexible
膝盖贴着创可贴,bandaid_on_knee
橙色夹克,orange_jacket
握笔,holding_pen
美国国旗腿衣,american_flag_legwear
见泷原中学校制服,mitakihara_school_uniform
七森中学校服,nanamori_school_uniform
水坑,puddle
猫耳兜帽,cat_hood
彩色外套,multicolored_jacket
荆棘,thorns
瞄准,aiming
反扣的帽子,backwards_hat
深色的乳头,dark_nipples
天使的小窗,button_gap
指着自己,pointing_at_self
握住自己的手臂,holding_own_arm
着衣乳交,paizuri_under_clothes
●REC,recording
黑色斗篷,black_cloak
多彩指甲,multicolored_nails
脸贴脸,cheek-to-cheek
挽手,arm_hug
褶皱帽子,frilled_hat
夹鼻眼镜,pince-nez
无脚眼镜,pince-nez
恶魔杀手制服,demon_slayer_uniform
倚靠,leaning
身体倾斜,leaning
没画出乳头,no_nipples
神社,shrine
恶搞的马赛克,novelty_censor
黑色西装,black_suit
机械耳,robot_ears
衣服有下半乳开口,underboob_cutout
绿色的裤袜,green_legwear
软管,hose
灰色开口衬衫,grey_cardigan
双色皮肤,two-tone_skin
随身听,digital_media_player
帕拉迪岛军装,paradis_military_uniform
耳弓,ear_bow
蓝色短裤,blue_buruma
系在前腰的蝴蝶结,waist_bow
橙色头饰,orange_headwear
香蕉,banana
紫色紧身衣,purple_bodysuit
未勃起的,flaccid
店铺,shop
蓝色袜子,blue_socks
紫色发带,purple_hairband
正装短裙,skirt_suit
裸体封面,nude_cover
无袖和服,sleeveless_kimono
动物口鼻部,snout
性别暧昧,ambiguous_gender
淋浴,showering
彼岸花,spider_lily
纸垂,shide
霓虹灯效果,neon_trim
金属项圈,metal_collar
白色acot,white_ascot
爱尔兰毛衣,aran_sweater
海豚短裤,dolphin_shorts
作者犯病,what
皮项圈,belt_collar
棕色围巾,brown_scarf
挂绳,lanyard
往上剥开的比基尼,bikini_lift
摊开屁股,spread_ass
屋顶,rooftop
章鱼,octopus
迷你翅膀,mini_wings
宽松的裤子,baggy_pants
猫爪,cat_paws
即兴插科打,improvised_gag
胳膊around养肩膀,arm_around_shoulder
落叶,falling_leaves
钓鱼竿,fishing_rod
杆子,pole
框架,framed
蜘蛛网,spider_web
黑色的花,black_flower
胶片颗粒感,film_grain
老电影滤镜,film_grain
蓬帕杜发型,pompadour
雾,fog
苦无,kunai
法师帽,wizard_hat
灰色连裤袜,grey_pantyhose
印花手套,print_gloves
亲吻脸颊,kissing_cheek
名牌neta,brand_name_imitation
一种女性展示臀部的姿势,trefoil
发光的武器,glowing_weapon
裸体毛衣,naked_sweater
正要被插入的小穴,imminent_vaginal
水蓝色蝴蝶结,aqua_bow
西洋剑,rapier
毛皮帽子,fur_hat
蜷着脚趾,toe_scrunch
扳手,wrench
马卡龙,macaron
照片为背景,photo_background
笼子,cage
撩头发,hair_tucking
母子,mother_and_son
五角星,pentagram
红色水手领,red_sailor_collar
多对翅膀,multiple_wings
EVA神经连接器,interface_headset
拨弄泳衣,adjusting_swimsuit
手叼香烟,holding_cigarette
日式草鞋,zouri
黄色毛衣,yellow_sweater
奴隶,slave
无肩带比基尼,strapless_bikini
紫玫瑰,purple_rose
食物印花,food_print
鸡,chicken
光剑,energy_sword
粉色围巾,pink_scarf
折叠风扇,folded_fan
小提琴,violin
星条旗,american_flag
手持扫帚,holding_broom
针,needle
恶魔男孩,demon_boy
2个非人类,2others
丰满的乳房,perky_breasts
漂浮,afloat
遥控器,remote_control
太多了,too_many
依靠人,leaning_on_person
蓝色的袴,blue_hakama
开门,open_door
双手头发,hands_in_hair
指尖抵着指间,steepled_fingers
睫毛膏,mascara
紧致的裤袜,pantylines
略透明的裤袜,pantylines
寿司,sushi
有具体现实的画,real_life_insert
把泳衣的裆部挪到一边,swimsuit_aside
羊,sheep
猫系男子,cat_boy
肛塞,butt_plug
绿色水手领,green_sailor_collar
奶油,cream
印花连衣裙,print_dress
没透出眼睛的眼镜,opaque_glasses
鼓,drum
毛笔,calligraphy_brush
腋毛,armpit_hair
印刷领结,print_bowtie
催眠,hypnosis
催眠术,hypnosis
闪电符号,lightning_bolt_symbol
棕色皮毛,brown_fur
关节尾,contrail
左撇子,left-handed
带O型环的下装,o-ring_bottom
竖条纹裤袜,vertical-striped_legwear
翻领夹克,collared_jacket
单边没有袖管,single_sleeve
下半身特写,lower_body
美国国旗连衣裙,american_flag_dress
蛋糕块,cake_slice
决斗,duel
肘部休息,elbow_rest
女警,policewoman
手办,figure
端着碗,holding_bowl
易爆的,explosive
瞄准镜,scope
身体上有食物,food_on_body
心形项圈,heart_choker
跳蛋,egg_vibrator
变形,transformation
变型,transformation
列车,train
电车,train
地板,floor
圆圈,circle
花边的裤袜,frilled_legwear
灰色连帽衫,grey_hoodie
袖子经过肘部,sleeves_past_elbows
凝视,staring
盯,staring
鱼鳍,fins
花边手套,frilled_gloves
数绘笔,stylus
医用眼罩,medical_eyepatch
概念艺术,concept_art
地图,map
埃及,egyptian
橙色丝带,orange_ribbon
把衣服交给,hand_under_clothes
较低的牙齿,lower_teeth
办公椅,office_chair
命运的红线,string_of_fate
角色简介,character_profile
两色衬衫,two-tone_shirt
闪光宝可梦,shiny_pokemon
七分裤,capri_pants
航天器,spacecraft
松散的领带,loose_necktie
振袖,furisode
摘下的胸罩,bra_removed
橙色的花,orange_flower
双筒望远镜,binoculars
舰C舰娘专用鞋,rudder_footwear
试管,test_tube
条纹胸罩,striped_bra
条纹尾巴,striped_tail
信封,envelope
纸袋,paper_bag
系着蝴蝶结的角,horn_bow
柠檬,lemon
绿色连身衣,green_leotard
狮子尾巴,lion_tail
大小眼,uneven_eyes
悔悟棒,rod_of_remorse
篮球,basketball
乳头贴着创可贴,bandaids_on_nipples
包子,baozi
里程碑庆典,milestone_celebration
脚的画法错误,bad_feet
开裙,open_dress
女仆比基尼,maid_bikini
肛交后,after_anal
触手吸盘,suction_cups
酒瓶,sake_bottle
多部作品的角色或元素同框,multiple_crossover
明治年间女学生制服,meiji_schoolgirl_uniform
紧身裤,tight_pants
浦之星女学院校服,uranohoshi_school_uniform
胸部走光,breast_slip
苹果糖,candy_apple
浴缸小黄鸭,rubber_duck
部分脱衣服,partially_undressed
蓝色发束,blue_scrunchie
横幅,banner
发珠,hair_beads
毛发磨损的头饰,fur-trimmed_headwear
舞者,dancer
父子,father_and_son
衣物上有爱液的水渍,pussy_juice_stain
鼠娘,mouse_girl
粉色连身衣,pink_leotard
强调一缕一缕感的发型,hair_strand
发丝,hair_strand
对原款服装反向使用布料,reverse_outfit
口香糖,chewing_gum
拉丝的爱液,pussy_juice_trail
披萨,pizza
鞋弓,footwear_bow
臂环,arm_belt
泳裤,swim_trunks
拿着毛巾,holding_towel
牛头,taur
睡帽,nightcap
被淹没的,submerged
舞台,stage
低胸装高跟鞋打扮,pumps
灰色背心,grey_vest
中指,middle_finger
松鼠耳朵,squirrel_ears
粉色短裤,pink_shorts
双色手套,mismatched_gloves
手指作手枪状,finger_gun
粉色开口衬衫,pink_cardigan
没穿衬衫,no_shirt
连帽帽子,hooded_capelet
冷糕,parfait
版权,copyright
抱着宝可梦,holding_pokemon
岸,shore
立绘阴影,drop_shadow
两色毛皮,two-tone_fur
拿着面具,holding_mask
一排人,lineup
倾斜,obliques
霰弹枪,shotgun
抓着对方屁股,grabbing_another's_ass
背景文字,background_text
马术马鞭,riding_crop
幼儿园制服,kindergarten_uniform
有衣物裹住的锁骨,covered_collarbone
蓝色披肩,blue_capelet
缠着绷带的单眼,bandage_over_one_eye
脖子挂着护目镜,goggles_around_neck
手持摄像机,holding_camera
手臂休息,arm_rest
蓝色连裤袜,blue_pantyhose
阴茎贴着脸,penis_on_face
极具立体感的乳房,framed_breasts
花形学生,flower-shaped_pupils
露出,flashing
心形眼镜,heart-shaped_eyewear
头发上有多只蝴蝶结,multiple_hair_bows
阴毛颜色,colored_pubic_hair
哥特式,gothic
波洛斯皇冠,polos_crown
倾斜的天空,gradient_sky
黑森峰女子学园军服,kuromorimine_military_uniform
穿透时射精,ejaculating_while_penetrated
咬嘴唇,lip_biting
绿色胸罩,green_bra
鸭子,duck
驮着,piggyback
镭射枪,energy_gun
投掷,throwing
加帕里符号,japari_symbol
躺在人身上,lying_on_person
红色头带,red_headband
分叉的眉毛,forked_eyebrows
手指卷着头发,hair_twirling
水手服款比基尼,sailor_bikini
有翼人,harpy
半人半鸟,harpy
鸟人族,harpy
割伤,cuts
捅到子宫,deep_penetration
腿下握颈肛交,reverse_suspended_congress
腿毛,leg_hair
溅上了涂料,paint_splatter
扯着衣物,clothes_grab
对坐体位,upright_straddle
躲藏,hiding
花边泳衣,frilled_swimsuit
头发上成对的像无线蓝牙的发饰,hairpods
双手交叉伸进袖子里,hands_in_opposite_sleeves
单边穿着过膝服饰,single_kneehigh
粉红色的脖子,pink_neckerchief
平板电脑,tablet_pc
握住另一只手臂,holding_another's_arm
松鼠尾巴,squirrel_tail
体操短裤,gym_shorts
手持内衣,holding_underwear
黑色盔甲,black_armor
海鸥,seagull
格子呢连衣裙,plaid_dress
铲子,shovel
玩具,toy
胸部疤痕,scar_on_chest
耳塞,earbuds
白色背心,white_vest
逆兔女郎,reverse_bunnysuit
黑暗,darkness
深喉,irrumatio
不对称鞋类,asymmetrical_footwear
防毒面具,gas_mask
双手放在别人的肩膀上,hands_on_another's_shoulders
假肢,prosthetic_arm
连衣裙上的蝴蝶结,dress_bow
蝙蝠发饰,bat_hair_ornament
身体标记,body_markings
多个环,multiple_rings
黄色围巾,yellow_scarf
万圣节快乐,happy_halloween
马镫袜,stirrup_legwear
把连衣裤裆部剥到一边,leotard_aside
紫色雨伞,purple_umbrella
双臂摆出W,w_arms
只拉上部分拉链,partially_unzipped
双手放在别人的脸上,hands_on_another's_face
工霞,egasumi
绷带的手,bandaged_hand
吸睛的肛门,anus_peek
骨头状饰品,bone_hair_ornament
蓝框眼镜,blue-framed_eyewear
史莱姆娘,slime_girl
女性的嘴和下半身被夹攻的体位,spitroast
端着箱子,holding_box
发言者,speaker
紫色背心,purple_vest
灰色水手领,grey_sailor_collar
三明治,sandwich
高音符号,treble_clef
腿部穿着变化,alternate_legwear
